X,Y,OBJECTID,Bridge_Name,Town,Latitude,Longitude,Facility_Carried,Structure_Material,Structure_Type,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,Posted,Structure_Category,Bridge_Department_Number,Bridge_Identification_Number__B,Feature_Intersected,Highway_Agency_District,FHWARecord,Year_Built,Year_Reconstructed,BridgeInspectionDate,NHS,Deck_Condition,Superstructure_condition,Substructure_Condition,Culvert_Condition,deckArea,Clearance
-7974705.87943101,5209530.48500354,1318972,,Northborough,42.32328183,-71.638001,HWY   RIVER ST,Concrete continuous,Slab,Highway-pedestrian,18.3,MUN,NO,Posted For Load,Bridge (NBI),N20001,1GT,WATER ASSABET RIVER     ,3,True,1961,0,2021/07/15 00:00:00+00,False,6,6,7,N,2245.56686911,0
-7973759.77465588,5207396.22591908,1318973,,Northborough,42.309105,-71.629502,HWY   BRIGHAM ST  ,Steel,Culvert (includes frame culverts),Highway,9.8,MUN,NO,Open,Bridge (NBI),N20003,1GU,WATER ASSABET RIVER     ,3,True,1940,0,2020/12/16 00:00:00+00,False,N,N,N,5,738.40426988,0
-8099940.90307529,5185365.47501274,1318974,                    ,Westfield,42.162579,-72.763006,HWY   RUSSLVLLE RD,Concrete,Tee Beam,Highway,7.3,MUN,NO,Open,Bridge (NBI),W25035,0NN,WATER POWDER MILL BROOK ,2,True,1934,0,2021/02/05 00:00:00+00,False,7,6,5,N,667.90065986,0
-8104020.87150794,5178684.38505574,1318975,                    ,Westfield,42.118076,-72.79965697,HWY   GRANVILLE RD,Concrete continuous,Slab,Highway-pedestrian,27.4,MUN,NO,Posted For Load,Bridge (NBI),W25008,0NP,WATER MUNN BROOK        ,2,True,1935,1988,2021/09/20 00:00:00+00,False,7,7,5,N,3244.24260059,0
-8097732.39881649,5206017.3950517,1318976,                    ,Westhampton,42.29994444,-72.74316667,HWY   EASTHMPTN RD,Steel,Stringer/Multi-beam or Girder,Highway,13.6,MUN,NO,Open,Bridge (NBI),W27001,0NR,WATER N BR MANHAN RIVER ,2,True,1939,0,2021/11/26 00:00:00+00,False,5,5,6,N,1244.30804455,0
-8100082.16543447,5207929.55796524,1318977,                    ,Westhampton,42.312648,-72.76427497,HWY   NORTH RD    ,Concrete continuous,Slab,Highway,18.9,MUN,NO,Posted For Load,Bridge (NBI),W27004,0NT,WATER N BR MANHAN RIVER ,2,True,1941,0,2021/08/04 00:00:00+00,False,6,6,7,N,1708.8783369,0
-8052055.69547586,5189579.24684036,1318978,                    ,Palmer,42.190631,-72.332846,HWY   MAIN ST   ,Concrete continuous,Tee Beam,Highway-pedestrian,33.5,MUN,YES,Open,Bridge (NBI),P01015,17A,WATER WARE RIVER        ,2,True,1937,0,2022/01/11 00:00:00+00,False,4,5,5,N,4291.03288893,0
-8052002.03632091,5189623.56543939,1318979,                    ,Palmer,42.19092597,-72.33236397,HWY   MAIN ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,12.7,MUN,NO,Posted For Load,Bridge (NBI),P01014,17B,WATER WARE RIVER CANAL  ,2,True,1938,1952,2020/06/02 00:00:00+00,False,7,6,6,N,1585.73928307,0
-8051263.4311352,5188941.46935092,1318980,                    ,Palmer,42.18638597,-72.32572897,HWY   CHURCH ST   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,13.1,MUN,NO,Posted For Load,Bridge (NBI),P01016,17C,WATER WARE RIVER CANAL  ,2,True,1953,0,2021/10/06 00:00:00+00,False,7,7,7,N,1565.18021417,0
-8051142.76393941,5188807.91045298,1318981,                    ,Palmer,42.18549697,-72.324645,HWY   CHURCH ST   ,Concrete continuous,Tee Beam,Highway-pedestrian,36.8,MUN,YES,Closed,Bridge (NBI),P01017,17D,WATER WARE RIVER        ,2,True,1937,0,2020/04/06 00:00:00+00,False,3,4,5,N,4713.73152304,0
-8035839.33631805,5227637.29338165,1318982,                    ,Petersham,42.44342797,-72.187172,HWY   GLN VALLY RD,Steel,Truss - Thru,Highway,27.7,MUN,NO,Posted For Load,Bridge (NBI),P08002,17E,WATER E BR SWIFT RIVER  ,2,True,1940,2016,2020/09/25 00:00:00+00,False,7,7,6,N,1192.64131759,0
-8073062.75446171,5202836.38588848,1318983,                    ,Granby,42.27880556,-72.52155556,HWY   PORTER ST   ,Prestressed concrete,Slab,Highway,9.4,MUN,NO,Open,Bridge (NBI),G09003,0Q4,WATER BATCHELOR BROOK   ,2,True,1956,1997,2021/12/15 00:00:00+00,False,6,6,7,N,708.2652755,0
-8067481.46544115,5202111.73316902,1318984,                    ,Granby,42.273989,-72.471418,HWY   SCHOOL ST   ,Steel,Culvert (includes frame culverts),Highway,11.3,MUN,NO,Open,Bridge (NBI),G09016,0Q5,WATER BACHELOR BROOK    ,2,True,1956,0,2020/06/03 00:00:00+00,False,N,N,N,5,1873.13569129,0
-8084033.60563233,5258335.4230276,1318985,PUMPING STATION BR  ,Greenfield,42.64659722,-72.62010833,HWY   EUNICE WLLMS,Wood or Timber,Truss - Thru,Highway,28.5,MUN,NO,Posted For Load,Bridge (NBI),G12010,0Q8,WATER GREEN RIVER       ,2,True,1972,2013,2020/11/03 00:00:00+00,False,7,6,8,N,1227.08578788,0
-8098160.7949212,5236803.97207109,1318986,                    ,Conway,42.504165,-72.747015,HWY   N POLAND RD,Steel,Stringer/Multi-beam or Girder,Highway,18.8,MUN,NO,Open,Bridge (NBI),C20003,5YE,WATER POLAND BROOK,1,True,2012,0,2020/10/06 00:00:00+00,False,7,8,8,N,1668.67513213,0
-7852858.8579754,5128435.90021225,1318987,Staff SGT. Matthew A. Pucino,Bourne,41.782367,-70.54343097,ST  3 NB,Prestressed concrete,Tee Beam,Highway,35.4,DOT,NO,Open,Bridge (NBI),B17027,5YK,US  6 ,5,True,2006,0,2020/11/19 00:00:00+00,True,8,7,8,N,5563.21977578,5.1799998
-8091385.55292692,5205148.03748088,1318988,                    ,Northampton,42.29416797,-72.686152,HWY   PARK HILL RD,Prestressed concrete,Slab,Highway,8.5,MUN,NO,Posted For Load,Bridge (NBI),N19037,0RH,WATER BASSETT BROOK     ,2,True,1956,0,2021/08/02 00:00:00+00,False,7,7,7,N,777.69252784,0
-8064528.16141505,5265455.57597825,1318989,                    ,Northfield,42.693626,-72.444888,HWY   BIRNAM RD ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,20.1,MUN,YES,Posted For Load,Bridge (NBI),N22010,0RJ,WATER MILL BROOK        ,2,True,1937,0,2021/07/15 00:00:00+00,False,5,4,6,N,1817.37854877,0
-8067032.94914519,5254420.24719866,1318990,                    ,Northfield,42.62072222,-72.46738889,HWY   FOUR MILE BK,Concrete,Culvert (includes frame culverts),Highway,6.6,MUN,NO,Open,Bridge (NBI),N22030,AHR,WATER FOUR MILE BROOK   ,2,True,1987,0,2021/01/12 00:00:00+00,False,N,N,N,7,264.55325614,0
-8029936.72519863,5196051.05157893,1318991,                    ,West Brookfield,42.233691,-72.13414797,ST  9 E MAIN ST,Prestressed concrete,Slab,Highway,7.6,DOT,NO,Open,Bridge (NBI),W19005,18V,WATER COYS BROOK      ,2,True,1901,1987,2021/10/14 00:00:00+00,True,7,7,6,N,899.86289927,0
-8032948.36692113,5196367.23566153,1318992,                    ,West Brookfield,42.23579397,-72.161202,ST  9 W MAIN ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,14,DOT,NO,Open,Bridge (NBI),W19004,18W,WATER WICKABOAG LK OTLT,2,True,1959,0,2020/08/18 00:00:00+00,True,5,5,6,N,2411.11593408,0
-8020764.22301298,5220158.85651768,1318993,Private First Class Edward J. Cormier Memorial Bridge                    ,Barre,42.39383333,-72.05175,ST122 WORCESTER RD,Steel,Stringer/Multi-beam or Girder,Highway,21.8,DOT,NO,Open,Bridge (NBI),B02014,18X,WATER WARE RIVER        ,2,True,1954,0,2022/01/31 00:00:00+00,False,5,6,6,N,3214.74933857,0
-8025766.80816686,5222359.74416996,1318994,                   ,Barre,42.408433,-72.09668897,ST122 WORCESTER RD,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,18.8,DOT,NO,Open,Bridge (NBI),B02005,18Y,WATER PRINCE RIVER      ,2,True,1938,2013,2021/07/08 00:00:00+00,False,7,8,7,N,2711.64416877,0
-8033362.14003606,5230258.09232572,1318995,                    ,Petersham,42.460799,-72.16491897,ST 32 /ST122/BARRE,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway-pedestrian,16.7,DOT,NO,Open,Bridge (NBI),P08001,190,WATER E BR SWIFT RIVER,2,True,1937,2010,2020/11/10 00:00:00+00,False,8,8,7,N,2211.01497177,0
-8043579.71526406,5258206.59965322,1318996,                    ,Orange,42.645746,-72.25670497,HWY   TULLY RD  ,Concrete continuous,Slab,Highway,20.7,MUN,NO,Posted For Load,Bridge (NBI),O03004,0TV,WATER W BR TULLY RIVER  ,2,True,1954,0,2021/01/05 00:00:00+00,False,5,5,6,N,2049.87915485,0
-8044704.71367496,5260902.81114122,1318997,                    ,Orange,42.66355897,-72.266811,HWY   TULLY RD  ,Steel,Arch - Deck,Highway,8.2,MUN,NO,Open,Bridge (NBI),O03005,0TX,WATER W BR TULLY RIVER  ,2,True,1951,0,2021/01/05 00:00:00+00,False,N,6,5,N,891.46703924,0
-8059503.63944228,5183180.61615608,1318998,                    ,Wilbraham,42.148029,-72.399752,HWY   CRANE HLL RD,Prestressed concrete,Slab,Highway,12.6,MUN,NO,Open,Bridge (NBI),W35004,0TY,WATER TWELVE MILE BROOK ,2,True,1956,0,2022/02/07 00:00:00+00,False,5,5,6,N,1152.81480598,0
-8021623.858272,5247736.89653737,1318999,                    ,Templeton,42.57652778,-72.05947222,HWY   LORD RD     ,Steel,Culvert (includes frame culverts),Highway,1.2,MUN,NO,Open,Culvert,T02033,6EQ,WATER RIDGELY POND INLT ,2,False,1960,0,,False,N,N,N, ,76.10705672,0
-8019920.05121499,5247875.47235897,1319000,                    ,Templeton,42.57744444,-72.04416667,HWY   DEPOT ST    ,Concrete,Culvert (includes frame culverts),Highway,1.8,MUN,NO,Open,Culvert,T02034,6ER,WATER RIDGELY POND OTLT ,2,False,1940,0,,False,N,N,N, ,141.43778679,0
-8019796.36273849,5246300.86761582,1319001,                    ,Templeton,42.56702778,-72.04305556,HWY   N MAIN ST   ,Concrete,Culvert (includes frame culverts),Highway,1.8,MUN,NO,Open,Culvert,T02035,6ET,WATER OTTER RIVER TRIB  ,2,False,1940,0,,False,N,N,N, ,193.15723349,0
-8139712.22934865,5208032.72478121,1319002,Bridge No. 5,Becket,42.31333333,-73.12027778,HWY   YOKUM PD RD,Concrete,Slab,Highway,6,MUN,NO,Open,Short Span Bridge,B03014,6EU,WATER YOKUM BROOK,1,False,1900,1938,2021/12/21 00:00:00+00,False,6,6,6,N,442.3967118,0
-8113784.05573201,5196569.44708202,1319003,                    ,Huntington,42.23713889,-72.88736111,OTHER PEDESTRIAN  ,Steel,Girder and Floorbeam System,Pedestrian-bicycle,43,MUN,NO,Open,Pedestrian,H27004,5AX,WATER W BR WESTFIELD RIV,1,False,1941,0,2021/10/28 00:00:00+00,False,6,6,6,N,958.0956202,0
-8139158.72669739,5266273.74610299,1319004,                    ,North Adams,42.69902778,-73.11530555,OTHER PED@FRNCE ST,Steel,Girder and Floorbeam System,Pedestrian-bicycle,73.2,MUN,NO,Open,Pedestrian,N14033,5B0,RR    PARR ,1,False,1850,1900,2021/10/28 00:00:00+00,False,5,6,6,N,1654.62816316,0
-8150990.44459503,5229009.68267804,1319005,                    ,Pittsfield,42.452525,-73.22159167,OTHER PED@LNGVW TR,Steel,Truss - Thru,Pedestrian-bicycle,40.9,MUN,NO,Open,Pedestrian,P10028,5B1,WATER E BR HOUSATONIC R ,1,False,1950,0,2021/10/25 00:00:00+00,False,5,5,6,N,937.94889939,0
-8100108.32717417,5177601.06284967,1319006,COWLES BRIDGE       ,Westfield,42.110857,-72.76451,US202 /ST10/STHWCK,Concrete,Arch - Deck,Highway-pedestrian,46.2,DOT,YES,Posted For Load,Bridge (NBI),W25006,0V7,WATER LITTLE RIVER      ,2,True,1916,1951,2020/07/27 00:00:00+00,True,4,4,4,N,6265.88766932,0
-8098072.7354299,5180309.52110038,1319007,THE GREAT RIVER BR. ,Westfield,42.12890397,-72.74622397,US202 ST10/ELM SB ,Steel,Truss - Thru,Highway-pedestrian,114.6,DOT,NO,Open,Bridge (NBI),W25010,0V8,WATER WESTFIELD RIVER   ,2,True,1938,2011,2020/07/01 00:00:00+00,True,8,6,6,N,16282.78257054,0
-8097287.11951585,5181474.77020631,1319008,                    ,Westfield,42.13666667,-72.73916667,US202 /ST10/N ELM,Prestressed concrete,Slab,Highway-pedestrian,12.6,DOT,NO,Open,Bridge (NBI),W25030,0V9,WATER POWDER MILL BROOK ,2,True,1956,1997,2021/11/03 00:00:00+00,True,7,7,6,N,2481.94232902,0
-8074928.74271927,5221965.64584464,1319009,                    ,Amherst,42.405819,-72.538318,ST116             ,Concrete continuous,Culvert (includes frame culverts),Highway,19.6,DOT,NO,Open,Bridge (NBI),A08025,0VA,WATER MILL RIVER        ,2,True,1958,0,2020/09/15 00:00:00+00,True,N,N,N,6,2730.70460444,0
-8074800.28003737,5223353.04525717,1319010,                    ,Amherst,42.415021,-72.537164,ST116             ,Concrete continuous,Culvert (includes frame culverts),Highway,21.6,DOT,NO,Open,Bridge (NBI),A08026,0VB,WATER MILL RIVER        ,2,True,1958,0,2020/09/15 00:00:00+00,True,N,N,N,6,2724.88314819,0
-7971966.0732705,5261903.16614481,1319011,,Pepperell,42.67016667,-71.61338889,HWY   HEALD ST,-,-,,0,MUN,NO,,Short Span Bridge,P06018,CBL,WATER SUCKER BROOK,3,False,0,0,,False,,,,,0,0
-7908530.98483613,5213335.23878271,1319012,,Boston,42.348547,-71.043542,OTHER PED@10WRLDTR,-,-,,0,DOT,NO,,Pedestrian,B16310,CBM,I  90 RAMP F & RELIEF,6,False,0,0,,False,,,,,0,0
-8033874.09675971,5194782.3402315,1319013,                    ,Warren,42.22525197,-72.16951797,ST 67 /ST19/BOSTON,Prestressed concrete,Slab,Highway-pedestrian,9,DOT,NO,Open,Bridge (NBI),W07026,1A9,WATER NAULTAUG BROOK    ,2,True,1958,0,2022/03/04 00:00:00+00,False,7,7,5,N,1414.37782919,0
-8036740.24366202,5193002.32122406,1319014,Veteran Memorial Bridge                    ,Warren,42.21341,-72.195265,ST 67 MAIN ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,31.1,DOT,NO,Posted For Load,Bridge (NBI),W07002,1AA,WATER QUABOAG RIVER     ,2,True,1938,0,2020/04/14 00:00:00+00,False,5,5,5,N,4653.13083546,0
-8033058.22680095,5196151.80226544,1319015,                    ,West Brookfield,42.23436111,-72.16218889,ST 67 /ST19/WARREN,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,29.9,DOT,NO,Open,Bridge (NBI),W19003,1AB,WATER QUABOAG RIVER     ,2,True,1959,0,2021/04/07 00:00:00+00,False,6,6,5,N,4763.24563906,0
-8039366.94174007,5246156.85167597,1319016,                    ,Athol,42.56607497,-72.218861,HWY   PLEASANT ST ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,49.5,DOT,NO,Open,Bridge (NBI),A15031,1AD,US202 /ST2            ,2,True,1954,0,2020/10/27 00:00:00+00,False,6,5,6,N,7992.20348685,4.4200001
-8099641.78652581,5233519.59543086,1319017,                    ,Ashfield,42.48241,-72.76031897,HWY   WLLMSBRG RD ,Steel,Culvert (includes frame culverts),Highway,3.9,MUN,NO,Open,Short Span Bridge,A13035,5CK,WATER CHAPEL BROOK      ,1,False,1960,0,2022/01/13 00:00:00+00,False,N,N,N,5,209.75541858,0
-8102294.08577865,5237595.53334316,1319018,                    ,Ashfield,42.509407,-72.78414497,HWY   CREAMERY RD ,Concrete,Culvert (includes frame culverts),Highway,3.5,MUN,NO,Open,Short Span Bridge,A13006,5CL,WATER CREAMERY BROOK    ,1,False,1980,0,2022/01/12 00:00:00+00,False,N,N,N,7,228.38458676,0
-8083190.76501144,5182085.51655877,1319019,                    ,Chicopee,42.14073497,-72.612537,I 391             ,Steel continuous,Stringer/Multi-beam or Girder,Highway,62.5,DOT,NO,Open,Bridge (NBI),C13040,0WK,ST116 CENTER ST         ,2,True,1981,0,2021/01/19 00:00:00+00,True,6,6,6,N,23209.68184312,4.4099998
-8083273.22792393,5183409.82257929,1319020,                    ,Chicopee,42.14955556,-72.61327778,I 391             ,Steel continuous,Stringer/Multi-beam or Girder,Highway,690.4,DOT,NO,Open,Bridge (NBI),C13041,0WL,COMB  CHIC R/STS & RLF,2,True,1981,0,2020/08/03 00:00:00+00,True,5,6,5,N,251924.60942025,6.4499998
-8083164.49359742,5183764.6929143,1319021,                    ,Chicopee,42.15191897,-72.612301,I 391 NB SB RAMP ,Steel continuous,Stringer/Multi-beam or Girder,Highway,73.8,DOT,NO,Open,Bridge (NBI),C13049,0WM,WATER N BR CHICOPEE RIV ,2,True,1979,0,2021/01/25 00:00:00+00,True,6,6,5,N,26929.36905041,0
-8083067.86819307,5183722.49970443,1319022,                    ,Chicopee,42.15163797,-72.611433,I 391 OFF RAMP CB ,Steel continuous,Stringer/Multi-beam or Girder,Highway,87.2,DOT,NO,Open,Bridge (NBI),C13050,0WN,WATER N BR CHICOPEE RIV ,2,True,1979,0,2021/02/18 00:00:00+00,False,6,5,5,N,7133.45837426,0
-8083003.30289979,5184065.60668163,1319023,                    ,Chicopee,42.15392297,-72.610853,I 391 & RAMPS,Steel continuous,Stringer/Multi-beam or Girder,Highway,80,DOT,NO,Open,Bridge (NBI),C13042,0WP,ST116 CHICOPEE ST       ,2,True,1981,0,2021/12/10 00:00:00+00,True,6,5,5,N,35994.51558337,4.9200001
-8088841.79188492,5237735.52127017,1319024,                    ,Conway,42.510334,-72.663301,ST116 @ STA 34    ,Concrete,Culvert (includes frame culverts),Highway,2.9,DOT,NO,Open,Culvert,C20028,5EF,WATER MILL RIVER        ,1,False,1917,1933,2016/03/15 00:00:00+00,False,N,N,N,6,383.94869792,0
-8122539.33822044,5234739.97862921,1319025,                    ,Cummington,42.49049444,-72.96601111,HWY   W MAIN ST,Concrete,Slab,Highway,4.8,MUN,NO,Open,Short Span Bridge,C21011,5EG,WATER RESERVOIR BROOK   ,1,False,1920,0,2021/05/19 00:00:00+00,False,5,5,5,N,444.33426132,0
-8120636.54099235,5230045.47868417,1319026,                    ,Cummington,42.45938997,-72.948918,HWY   HONEY HLL RD,Steel,Culvert (includes frame culverts),Other,3.6,MUN,NO,Open,Short Span Bridge,C21015,5EH,WATER KEARNEY BROOK     ,1,False,1980,0,2021/05/24 00:00:00+00,False,N,N,N,7,155.00030574,0
-8110175.139949,5228050.8526647,1319027,                    ,Cummington,42.44616944,-72.85494167,HWY   HOWES RD,Concrete,Slab,Highway,4,MUN,NO,Open,Short Span Bridge,C21017,5EJ,WATER TRIB SWIFT RIVER  ,1,False,1938,0,2021/05/19 00:00:00+00,False,7,7,7,N,210.97264854,0
-8117742.084927,5231256.69910717,1319028,                    ,Cummington,42.46741667,-72.92291667,ST112 GROUT RD,Steel,Culvert (includes frame culverts),Highway,3,MUN,NO,Open,Short Span Bridge,C21021,5EK,WATER ROARING BROOK     ,1,False,1976,0,2021/05/24 00:00:00+00,True,N,N,N,5,322.9173126,0
-8120661.13025801,5230092.56035015,1319029,                    ,Cummington,42.459702,-72.94913889,HWY   POWELL RD ,Concrete,Culvert (includes frame culverts),Highway,2.4,MUN,NO,Open,Culvert,C21003,5EL,WATER KEARNEY BROOK     ,1,False,1987,0,2017/05/10 00:00:00+00,False,N,N,N,8,157.58365253,0
-7882448.16249092,5178567.52127299,1319030,,Hanover,42.11729722,-70.80923611,HWY   BROADWAY,Concrete,Slab,Highway,5.2,MUN,NO,Open,Short Span Bridge,H06014,C36,WATER THIRD HERRING BRK,5,False,1850,0,2020/05/13 00:00:00+00,False,6,6,6,N,610.09841914,0
-8069941.96141419,5212354.27060382,1319031,,Amherst,42.34203397,-72.493521,HWY   STATION RD,Steel,Stringer/Multi-beam or Girder,Highway,9.4,MUN,NO,Posted For Load,Short Span Bridge,A08033,C37,WATER HOP BROOK,2,False,1956,2019,2019/07/18 00:00:00+00,False,7,7,5,N,398.97078528,0
-8147914.27617099,5194864.7194635,1319032,                    ,Tyringham,42.2258,-73.193958,HWY   MONTEREY RD ,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway,16.9,MUN,NO,Open,Bridge (NBI),T10007,C3B,WATER HOP BROOK         ,1,True,2021,0,2021/11/15 00:00:00+00,False,9,9,9,N,1619.95768149,0
-8102014.34310021,5242723.56615691,1319033,                    ,Ashfield,42.543356,-72.781632,HWY   BPTST COR RD,Concrete,Culvert (includes frame culverts),Highway,1.5,MUN,NO,Open,Culvert,A13021,5GB,WATER BEAR RIVER        ,1,False,1997,0,2018/01/03 00:00:00+00,False,N,N,N,7,115.65821746,0
-8104615.65762038,5237936.77171153,1319034,                    ,Ashfield,42.51166667,-72.805,HWY   WEST RD     ,Concrete,Culvert (includes frame culverts),Highway,1.8,MUN,NO,Open,Culvert,A13022,5GC,WATER BR CREAMERY BROOK ,1,False,1950,0,2017/12/22 00:00:00+00,False,N,N,N,7,118.18773447,0
-8102698.48866041,5250403.78444917,1319035,                    ,Buckland,42.59416667,-72.78777778,HWY   SCOTT RD  ,Steel,Culvert (includes frame culverts),Highway,2.2,MUN,NO,Open,Culvert,B28018,5GE,WATER MAYNARD BROOK     ,1,False,1960,0,2020/02/25 00:00:00+00,False,N,N,N,7,153.25382527,0
-8107615.10097725,5248933.7505934,1319036,                    ,Buckland,42.58444444,-72.83194444,HWY   CLESSN BK RD,Concrete,Culvert (includes frame culverts),Highway,3,MUN,NO,Open,Culvert,B28027,5GF,WATER RUDDOCK BROOK     ,1,False,1900,0,,False,N,N,N,?,196.97955746,0
-8077632.114416,5258519.13828519,1319037,,Greenfield,42.64781111,-72.56260278,I  91 NB          ,Steel,Stringer/Multi-beam or Girder,Highway,43.1,DOT,NO,Open,Bridge (NBI),G12042,0XY,US  5 /ST10/BRNRDSTN RD,2,True,1965,1986,2020/10/07 00:00:00+00,True,7,6,6,N,6309.37343901,4.52
-8077644.48334797,5258587.24414004,1319038,,Greenfield,42.64826111,-72.56271389,I  91 SB          ,Steel,Stringer/Multi-beam or Girder,Highway,43.1,DOT,NO,Open,Bridge (NBI),G12042,0Y0,US  5 /ST10/BRNRDSTN RD,2,True,1965,1986,2020/10/07 00:00:00+00,True,6,5,7,N,6309.37343901,4.7399998
-8085457.00951001,5216920.73321554,1319039,                    ,Hatfield,42.37234697,-72.632895,I  91 NB          ,Concrete continuous,Culvert (includes frame culverts),Highway,6.7,DOT,NO,Open,Bridge (NBI),H11027,0Y1,WATER RUNNING GUTTER BRK,2,True,1963,0,2022/01/04 00:00:00+00,True,N,N,N,7,724.4918185,0
-8085513.89063941,5216895.42322349,1319040,                    ,Hatfield,42.372179,-72.63340597,I  91 SB          ,Concrete continuous,Culvert (includes frame culverts),Highway,6.7,DOT,NO,Open,Bridge (NBI),H11027,0Y2,WATER RUNNING GUTTER BRK,2,True,1963,0,2022/01/04 00:00:00+00,True,N,N,N,7,724.4918185,0
-8084964.08672441,5220541.66528324,1319041,                    ,Hatfield,42.39637297,-72.628467,I  91 NB          ,Concrete continuous,Culvert (includes frame culverts),Highway,23.9,DOT,NO,Open,Bridge (NBI),H11029,0Y3,WATER MILL RIVER        ,2,True,1963,0,2020/10/08 00:00:00+00,True,N,N,N,6,2821.60379229,0
-8125596.29518677,5215165.09043571,1319042,                    ,Middlefield,42.36069444,-72.99347222,HWY   CHIPMAN RD  ,Other,Culvert (includes frame culverts),Highway,1.3,MUN,NO,Open,Culvert,M19011,550,WATER BROOK             ,1,False,2000,0,2017/06/15 00:00:00+00,False,N,N,N,8,83.95850128,0
-8122936.84707953,5215779.85484469,1319043,                    ,Middlefield,42.364775,-72.969582,HWY   E RIVER RD  ,Steel,Culvert (includes frame culverts),Highway,5.7,MUN,NO,Open,Short Span Bridge,M19014,551,WATER BEAR MTN BROOK    ,1,False,1980,0,2021/06/16 00:00:00+00,False,N,N,N,7,345.92502584,0
-8150084.55825529,5187895.87927121,1319044,                    ,Monterey,42.17942597,-73.21345397,ST 23 @ STA 227   ,Steel,Culvert (includes frame culverts),Highway,4.9,MUN,NO,Open,Short Span Bridge,M29003,552,WATER KONKAPOT RIVER    ,1,False,1970,0,2020/12/07 00:00:00+00,False,N,N,N,6,659.28952668,0
